,capacidad,alcaldia,latitud,longitud,alcaldia_id
10053,2500,Tlalpan,19.268642,-99.202052,012
10054,2500,Tlalpan,19.255184,-99.170581,012
10055,1100,Tlalpan,19.203266,-99.137499,012
10056,2500,Tlalpan,19.234969,-99.162648,012
10057,1100,Tlalpan,19.245073,-99.175849,012
10058,2500,Tlalpan,19.212925,-99.197784,012
10059,1100,Tlalpan,19.254248,-99.170023,012
10060,1100,Tlalpan,19.221323,-99.207167,012
10061,2500,Tlalpan,19.210362,-99.196752,012
10062,2500,Tlalpan,19.235387,-99.165749,012
10063,2500,Tlalpan,19.218252,-99.194084,012
10064,2500,Milpa Alta,19.201836,-99.007648,009
10065,2500,Milpa Alta,19.203195,-99.006377,009
10066,2500,Tlalpan,19.25385,-99.190297,012
10067,2500,Tláhuac,19.20879,-98.967536,011
10068,2500,Milpa Alta,19.197091,-99.092962,009
10069,2500,Tlalpan,19.255136,-99.186445,012
10070,2500,Milpa Alta,19.174782,-99.031664,009
10071,2500,Milpa Alta,19.194179,-99.034849,009
10072,2500,Milpa Alta,19.187731,-99.07323,009
10073,2500,Milpa Alta,19.186105,-99.016418,009
10074,2500,Milpa Alta,19.194618,-99.000044,009
10075,2500,Milpa Alta,19.189958,-99.070215,009
10076,2500,Milpa Alta,19.198384,-99.020937,009
10077,2500,Milpa Alta,19.186272,-99.066521,009
10078,2500,Milpa Alta,19.197566,-99.01644,009
10079,2500,Milpa Alta,19.204606,-99.073809,009
10080,1100,Milpa Alta,19.196815,-99.026512,009
10081,2500,Tlalpan,19.254611,-99.185866,012
10082,2500,Milpa Alta,19.181501,-99.075223,009
10083,2500,Milpa Alta,19.18679,-99.019711,009
10084,2500,Tlalpan,19.255212,-99.186347,012
10085,2500,Milpa Alta,19.1948,-99.095493,009
10086,1100,Tlalpan,19.266322,-99.147381,012
10087,2500,Milpa Alta,19.179195,-98.995281,009
10088,2500,Tlalpan,19.259859,-99.186879,012
10089,2500,Tlalpan,19.261218,-99.187341,012
10090,2500,Tlalpan,19.259851,-99.187262,012
10091,1100,Tlalpan,19.268118,-99.20364,012
10092,2500,Tlalpan,19.259168,-99.186937,012
10093,1100,Tlalpan,19.267686,-99.203041,012
10094,1100,Tlalpan,19.267121,-99.202507,012
10095,2500,Milpa Alta,19.171821,-98.991432,009
10096,2500,Milpa Alta,19.173873,-98.998241,009
10097,2500,Milpa Alta,19.172882,-98.995437,009
10098,2500,Milpa Alta,19.174916,-98.997537,009
10099,2500,Milpa Alta,19.169316,-98.999033,009
10100,2500,Milpa Alta,19.195599,-99.022993,009
10101,1100,Milpa Alta,19.177668,-99.069159,009
10102,2500,Milpa Alta,19.193199,-99.086021,009
10103,2500,Milpa Alta,19.177589,-99.035422,009
10104,2500,Milpa Alta,19.188153,-98.994855,009
10105,2500,Milpa Alta,19.19381,-99.021622,009
10106,2500,Milpa Alta,19.200571,-99.027397,009
10107,2500,Milpa Alta,19.182128,-99.025489,009
10108,2500,Milpa Alta,19.199589,-99.007675,009
10109,2500,Milpa Alta,19.17025,-99.001239,009
10110,2500,Milpa Alta,19.188161,-99.020165,009
10111,2500,Milpa Alta,19.189019,-99.09141,009
10112,2500,Milpa Alta,19.223611,-99.000201,009
10113,2500,Milpa Alta,19.198315,-99.002869,009
10114,2500,Milpa Alta,19.186402,-99.030331,009
10115,2500,Tlalpan,19.261114,-99.183607,012
10116,2500,Milpa Alta,19.176802,-98.99385,009
10117,2500,Milpa Alta,19.169591,-98.992623,009
10118,1100,Milpa Alta,19.202143,-99.022877,009
10119,1100,Milpa Alta,19.20101,-99.017827,009
10120,2500,Milpa Alta,19.188883,-99.021601,009
10121,2500,Milpa Alta,19.218763,-98.993675,009
10122,2500,Milpa Alta,19.188088,-99.072317,009
10123,2500,Milpa Alta,19.184998,-99.089796,009
10124,2500,Milpa Alta,19.18479,-99.064834,009
10125,1100,Milpa Alta,19.189322,-99.086655,009
10126,1100,Tlalpan,19.260654,-99.186021,012
10127,2500,Milpa Alta,19.220663,-98.993363,009
10128,2500,Milpa Alta,19.182871,-99.068789,009
10129,2500,Milpa Alta,19.18263,-99.069509,009
10130,2500,Milpa Alta,19.221971,-98.998093,009
10131,2500,Milpa Alta,19.179557,-99.071858,009
10132,2500,Milpa Alta,19.190814,-99.00765,009
10133,2500,Milpa Alta,19.186621,-99.068563,009
10134,2500,Milpa Alta,19.197219,-99.002094,009
10135,2500,Milpa Alta,19.20097,-99.017834,009
10136,2500,Milpa Alta,19.175737,-99.002014,009
10137,2500,Milpa Alta,19.200959,-99.017832,009
10138,2500,Milpa Alta,19.18656,-99.030218,009
10139,2500,Milpa Alta,19.170268,-98.995377,009
10140,2500,Tlalpan,19.242598,-99.14635,012
10141,2500,Tlalpan,19.224772,-99.196234,012
10142,2500,Milpa Alta,19.179117,-98.998019,009
10143,2500,Tlalpan,19.194192,-99.147395,012
10144,2500,Tlalpan,19.247032,-99.142898,012
10145,2500,Milpa Alta,19.169277,-98.992481,009
10146,2500,Milpa Alta,19.201172,-99.01777,009
10147,2500,Milpa Alta,19.170699,-99.004902,009
10148,2500,Milpa Alta,19.170724,-99.004839,009
10149,2500,Milpa Alta,19.202118,-99.018493,009
10150,2500,Milpa Alta,19.192826,-99.084801,009
10151,2500,Milpa Alta,19.193715,-99.094023,009
10152,2500,Tlalpan,19.235301,-99.181802,012
10153,2500,Milpa Alta,19.197238,-99.018112,009
10154,2500,Milpa Alta,19.210783,-99.067231,009
10155,2500,Tlalpan,19.235081,-99.180167,012
10156,2500,Milpa Alta,19.222254,-99.001189,009
10157,2500,Milpa Alta,19.188742,-99.088537,009
10158,2500,Milpa Alta,19.196029,-99.022656,009
10159,2500,Tlalpan,19.235344,-99.16226,012
10160,2500,Tlalpan,19.264897,-99.240523,012
10161,2500,Milpa Alta,19.185747,-99.065365,009
10162,2500,Tlalpan,19.229396,-99.21039,012
10163,1100,Tlalpan,19.231193,-99.180556,012
10164,2500,Milpa Alta,19.195931,-99.087104,009
10165,2500,Milpa Alta,19.195404,-99.027813,009
10166,1100,Milpa Alta,19.185158,-99.06628,009
10167,2500,Tlalpan,19.262242,-99.18048,012
10168,2500,Milpa Alta,19.178898,-99.004422,009
10169,2500,Milpa Alta,19.195303,-99.093233,009
10170,2500,Tlalpan,19.265032,-99.204724,012
10171,1100,Tlalpan,19.244416,-99.178379,012
10172,2500,Milpa Alta,19.176292,-99.00139,009
10173,1100,Tlalpan,19.218907,-99.209859,012
10174,2500,Tlalpan,19.222866,-99.207885,012
10175,2500,Milpa Alta,19.179865,-99.0704,009
10176,2500,Tlalpan,19.234129,-99.183001,012
10177,2500,Milpa Alta,19.187896,-99.026945,009
10178,2500,Tlalpan,19.267707,-99.233337,012
10179,2500,Milpa Alta,19.189107,-99.005621,009
10180,1100,Tlalpan,19.26701,-99.241323,012
10181,2500,Tlalpan,19.230755,-99.166506,012
10182,1100,Milpa Alta,19.225326,-98.997463,009
10183,2500,Tlalpan,19.251063,-99.17927,012
10184,2500,Milpa Alta,19.192851,-99.090257,009
10185,2500,Milpa Alta,19.172022,-98.993675,009
10186,2500,Tlalpan,19.194814,-99.151496,012
10187,1100,Milpa Alta,19.213006,-99.067513,009
10188,1100,Tlalpan,19.233646,-99.178611,012
10189,2500,Tlalpan,19.216884,-99.197734,012
10190,2500,Tlalpan,19.21628,-99.20941,012
10191,2500,Milpa Alta,19.221045,-98.999881,009
10192,2500,Milpa Alta,19.185608,-99.022525,009
10193,2500,Tlalpan,19.222951,-99.1988,012
10194,2500,Tlalpan,19.231151,-99.180576,012
10195,2500,Tlalpan,19.23252,-99.205012,012
10196,1100,Milpa Alta,19.178469,-99.004342,009
10197,2500,Tlalpan,19.237499,-99.179039,012
10198,2500,Tlalpan,19.235807,-99.18354,012
10199,2500,Milpa Alta,19.178984,-99.001506,009
10200,2500,Tlalpan,19.237385,-99.154346,012
10201,2500,Tlalpan,19.232976,-99.168123,012
10202,2500,Milpa Alta,19.19959,-99.048748,009
10203,2500,Tlalpan,19.235883,-99.183569,012
10204,1100,Milpa Alta,19.190877,-99.006894,009
10205,2500,Tlalpan,19.237173,-99.155445,012
10206,1100,Tlalpan,19.243409,-99.155109,012
10207,2500,Tlalpan,19.234437,-99.179955,012
10208,2500,Tlalpan,19.200998,-99.144913,012
10209,1100,Tlalpan,19.220966,-99.208404,012
10210,2500,Tlalpan,19.230837,-99.179806,012
10211,2500,Tlalpan,19.234873,-99.181117,012
10212,2500,Tlalpan,19.230543,-99.166092,012
10213,1100,Tlalpan,19.267905,-99.242161,012
10214,1100,Tlalpan,19.194188,-99.148305,012
10215,2500,Tlalpan,19.230265,-99.165194,012
10216,2500,Tlalpan,19.225588,-99.209765,012
10217,1100,Tlalpan,19.25565,-99.182198,012
10218,2500,Tlalpan,19.268224,-99.201258,012
10219,2500,Tlalpan,19.216713,-99.198952,012
10220,2500,Tlalpan,19.234544,-99.170382,012
10221,2500,Milpa Alta,19.182504,-99.069666,009
10222,2500,Tlalpan,19.22371,-99.204088,012
10223,2500,Milpa Alta,19.203398,-99.071453,009
10224,2500,Milpa Alta,19.179301,-99.071718,009
10225,2500,Milpa Alta,19.185447,-99.065702,009
10226,1100,Tlalpan,19.233172,-99.166381,012
10227,2500,Milpa Alta,19.185617,-99.066493,009
10228,2500,Tlalpan,19.237468,-99.180221,012
10229,2500,Tlalpan,19.199965,-99.145318,012
10230,2500,Tlalpan,19.230484,-99.199871,012
10231,2500,Milpa Alta,19.185093,-99.030774,009
10232,2500,Milpa Alta,19.19071,-99.024474,009
10233,2500,Milpa Alta,19.189183,-99.086245,009
10234,2500,Milpa Alta,19.189212,-99.0865,009
10235,2500,Tlalpan,19.237062,-99.179345,012
10236,1100,Milpa Alta,19.192213,-99.094683,009
10237,2500,Milpa Alta,19.190467,-99.020283,009
10238,2500,Tlalpan,19.23266,-99.176875,012
10239,2500,Milpa Alta,19.184001,-99.072784,009
10240,2500,Milpa Alta,19.220786,-99.001573,009
10241,2500,Milpa Alta,19.198807,-99.008603,009
10242,2500,Milpa Alta,19.183801,-99.068519,009
10243,2500,Milpa Alta,19.204713,-99.069344,009
10244,2500,Milpa Alta,19.206133,-99.068911,009
10245,2500,Milpa Alta,19.200986,-99.052989,009
10246,2500,Tlalpan,19.275101,-99.236089,012
10247,1100,Milpa Alta,19.174024,-98.997088,009
10248,2500,Tlalpan,19.216015,-99.19695,012
10249,2500,Milpa Alta,19.179634,-98.997603,009
10250,2500,Tlalpan,19.229962,-99.199779,012
10251,2500,Tlalpan,19.226811,-99.201161,012
10252,1100,Tlalpan,19.221131,-99.199907,012
10253,1100,Tlalpan,19.26083,-99.185688,012
10254,2500,Tlalpan,19.219411,-99.21075,012
10255,2500,Tlalpan,19.260708,-99.186982,012
10256,2500,Tlalpan,19.221929,-99.202078,012
10257,2500,Tlalpan,19.234536,-99.166203,012
10258,2500,Tlalpan,19.203233,-99.146173,012
10259,1100,Tlalpan,19.260865,-99.185741,012
10260,2500,Tlalpan,19.219971,-99.204396,012
10261,2500,Tlalpan,19.251968,-99.170196,012
10262,1100,Tlalpan,19.219033,-99.210093,012
10263,2500,Tlalpan,19.203171,-99.140619,012
10264,2500,Tlalpan,19.229285,-99.20052,012
10265,2500,Milpa Alta,19.218428,-98.993821,009
10266,2500,Milpa Alta,19.194957,-99.027451,009
10267,1100,Milpa Alta,19.180196,-99.070469,009
10268,2500,Milpa Alta,19.196213,-99.02889,009
10269,2500,Milpa Alta,19.186556,-99.06417,009
10270,2500,Milpa Alta,19.179076,-98.99688,009
10271,2500,Milpa Alta,19.198649,-99.034974,009
10272,2500,Milpa Alta,19.197358,-99.089134,009
10273,2500,Milpa Alta,19.189218,-99.086607,009
10274,2500,Milpa Alta,19.196723,-99.093214,009
10275,2500,Milpa Alta,19.191665,-99.020509,009
10276,2500,Milpa Alta,19.19381,-99.092273,009
10277,2500,Milpa Alta,19.194057,-99.091882,009
10278,2500,Milpa Alta,19.194135,-99.091688,009
10279,2500,Milpa Alta,19.190456,-99.088899,009
10280,2500,Milpa Alta,19.185112,-99.067624,009
10281,2500,Tláhuac,19.207913,-98.970786,011
10282,1100,Milpa Alta,19.185578,-99.07095,009
10283,1100,Milpa Alta,19.185578,-99.07095,009
10284,2500,Tlalpan,19.241645,-99.146057,012
10285,2500,Tlalpan,19.267643,-99.200661,012
10286,2500,Milpa Alta,19.184326,-99.014668,009
10287,2500,Tlalpan,19.224866,-99.208992,012
10288,1100,Milpa Alta,19.194904,-99.090322,009
10289,2500,Tlalpan,19.228069,-99.208197,012
10290,1100,Milpa Alta,19.181757,-99.071321,009
10291,2500,Milpa Alta,19.20222,-99.053773,009
10292,1100,Tlalpan,19.248888,-99.166472,012
10293,1100,Milpa Alta,19.187359,-99.015978,009
10294,2500,Milpa Alta,19.174988,-99.033837,009
10295,2500,Tlalpan,19.23253,-99.176361,012
10296,2500,Milpa Alta,19.223243,-98.994551,009
10297,2500,Milpa Alta,19.174486,-99.035069,009
10298,2500,Tlalpan,19.196177,-99.148251,012
10299,2500,Milpa Alta,19.200229,-99.004256,009
10300,2500,Milpa Alta,19.194756,-99.009277,009
10301,1100,Tlalpan,19.2668,-99.241963,012
10302,2500,Milpa Alta,19.195996,-99.007011,009
10303,2500,Tlalpan,19.251845,-99.176437,012
10304,2500,Milpa Alta,19.193348,-99.003801,009
10305,2500,Tlalpan,19.225818,-99.20632,012
10306,2500,Milpa Alta,19.184017,-99.071856,009
10307,2500,Tlalpan,19.225892,-99.204777,012
10308,2500,Tlalpan,19.23729,-99.180314,012
10309,2500,Tlalpan,19.233851,-99.168119,012
10310,2500,Milpa Alta,19.2045,-99.048985,009
10311,2500,Milpa Alta,19.203301,-99.049529,009
10312,2500,Milpa Alta,19.175507,-99.030519,009
10313,2500,Tlalpan,19.235227,-99.164109,012
10314,2500,Milpa Alta,19.188843,-99.027111,009
10315,2500,Tlalpan,19.218222,-99.205201,012
10316,1100,Milpa Alta,19.191486,-99.027351,009
10317,2500,Tlalpan,19.229032,-99.201339,012
10318,2500,Milpa Alta,19.174024,-99.039232,009
10319,2500,Tlalpan,19.276834,-99.19119,012
10320,2500,Milpa Alta,19.179888,-99.004103,009
10321,2500,Tlalpan,19.215379,-99.197113,012
10322,1100,Tlalpan,19.276002,-99.190976,012
10323,2500,Tlalpan,19.271453,-99.194446,012
10324,2500,Tlalpan,19.275369,-99.190441,012
10325,2500,Tlalpan,19.270615,-99.193723,012
10326,2500,Tláhuac,19.209438,-98.970578,011
10327,2500,Tlalpan,19.234232,-99.180927,012
10328,1100,Tlalpan,19.254476,-99.1764,012
10329,2500,Milpa Alta,19.190725,-99.018668,009
10330,2500,Milpa Alta,19.204456,-99.029888,009
10331,2500,Milpa Alta,19.180243,-99.076355,009
10332,2500,Tlalpan,19.268959,-99.242023,012
10333,2500,Milpa Alta,19.187421,-99.071873,009
10334,1100,Tlalpan,19.198256,-99.148748,012
10335,2500,Tlalpan,19.271472,-99.194596,012
10336,2500,Tlalpan,19.266792,-99.240854,012
10337,1100,Milpa Alta,19.179594,-99.006025,009
10338,2500,Tlalpan,19.267441,-99.242056,012
10339,2500,Tlalpan,19.278038,-99.19159,012
10340,2500,Milpa Alta,19.187421,-99.071873,009
10341,2500,Milpa Alta,19.205722,-98.989475,009
10342,2500,Tlalpan,19.268603,-99.242838,012
10343,2500,Tlalpan,19.222011,-99.201036,012
10344,2500,Milpa Alta,19.178316,-99.00286,009
10345,2500,Tlalpan,19.268203,-99.232715,012
10346,2500,Tlalpan,19.269462,-99.243212,012
10347,2500,Milpa Alta,19.195595,-99.027998,009
10348,2500,Tlalpan,19.267963,-99.233072,012
10349,2500,Milpa Alta,19.221113,-99.000664,009
10350,2500,Milpa Alta,19.180735,-99.068326,009
10351,2500,Tlalpan,19.248081,-99.17089,012
10352,2500,Tlalpan,19.268776,-99.233643,012
10353,2500,Milpa Alta,19.190337,-99.025657,009
10354,2500,Tlalpan,19.269893,-99.242538,012
10355,1100,Milpa Alta,19.204406,-99.072845,009
10356,2500,Milpa Alta,19.171297,-98.993371,009
10357,2500,Tlalpan,19.269784,-99.243081,012
10358,2500,Tlalpan,19.265354,-99.240454,012
10359,2500,Tlalpan,19.269565,-99.241514,012
10360,2500,Tlalpan,19.266904,-99.241888,012
10361,2500,Tlalpan,19.265232,-99.240878,012
10362,1100,Tlalpan,19.26888,-99.241736,012
10363,2500,Tlalpan,19.268457,-99.23268,012
10364,2500,Tlalpan,19.266349,-99.24071,012
10365,1100,Tlalpan,19.270335,-99.194784,012
10366,2500,Tlalpan,19.269065,-99.233334,012
10367,1100,Tlalpan,19.267649,-99.243709,012
10368,2500,Tlalpan,19.267405,-99.243155,012
10369,1100,Tlalpan,19.268886,-99.233705,012
10370,2500,Tlalpan,19.267469,-99.240494,012
10371,2500,Tlalpan,19.267469,-99.240494,012
10372,1100,Tlalpan,19.268115,-99.242841,012
10373,2500,Tlalpan,19.26556,-99.240961,012
10374,1100,Tlalpan,19.265428,-99.240904,012
10375,2500,Tlalpan,19.267339,-99.240504,012
10376,2500,Tlalpan,19.267137,-99.243546,012
10377,2500,Tlalpan,19.268768,-99.243027,012
10378,2500,Tlalpan,19.267221,-99.241987,012
10379,2500,Tlalpan,19.266384,-99.240761,012
10380,2500,Milpa Alta,19.185042,-99.017428,009
10381,2500,Milpa Alta,19.190104,-99.001623,009
10382,2500,Milpa Alta,19.223351,-99.006904,009
10383,2500,Milpa Alta,19.201923,-99.008663,009
10384,1100,Milpa Alta,19.192963,-99.086127,009
10385,2500,Milpa Alta,19.194594,-99.086109,009
10386,2500,Milpa Alta,19.183856,-99.072851,009
10387,1100,Milpa Alta,19.171951,-98.991756,009
10388,2500,Milpa Alta,19.198213,-99.004549,009
10389,2500,Milpa Alta,19.185472,-99.069757,009
10390,2500,Tlalpan,19.202622,-99.145907,012
10391,2500,Tlalpan,19.199243,-99.137319,012
10392,2500,Tlalpan,19.234491,-99.166689,012
10393,2500,Tlalpan,19.223421,-99.207437,012
10394,2500,Tlalpan,19.216714,-99.206369,012
10395,2500,Milpa Alta,19.173129,-99.071347,009
10396,2500,Tlalpan,19.236315,-99.182051,012
10397,2500,Tlalpan,19.233686,-99.163711,012
10398,2500,Tlalpan,19.219899,-99.204308,012
10399,2500,Xochimilco,19.246623,-99.027927,013
10400,2500,Tlalpan,19.215814,-99.20947,012
10401,2500,Tlalpan,19.229543,-99.207275,012
10402,2500,Tlalpan,19.256174,-99.182086,012
10403,2500,Milpa Alta,19.19496,-99.049631,009
10404,2500,Tlalpan,19.235923,-99.162748,012
10405,2500,Tlalpan,19.224635,-99.205549,012
10406,1100,Tlalpan,19.224635,-99.205461,012
10407,2500,Tlalpan,19.251865,-99.171781,012
10408,2500,Tlalpan,19.24595,-99.169311,012
10409,2500,Tlalpan,19.247703,-99.17698,012
10410,2500,Tlalpan,19.252308,-99.175029,012
10411,2500,Tlalpan,19.244022,-99.179798,012
10412,2500,Milpa Alta,19.200905,-99.006839,009
10413,2500,Tlalpan,19.267833,-99.233095,012
10414,2500,Iztapalapa,19.364073,-99.024854,007
10415,2500,Milpa Alta,19.200832,-99.006502,009
10416,1100,Iztapalapa,19.35003,-99.032791,007
10417,1100,Tlalpan,19.277447,-99.191169,012
10418,2500,Milpa Alta,19.186318,-98.996533,009
10419,2500,Tlalpan,19.266227,-99.201722,012
10420,2500,Tlalpan,19.267518,-99.203809,012
10421,2500,Tlalpan,19.267435,-99.200204,012
10422,1100,Milpa Alta,19.201867,-99.070168,009
10423,2500,Tlalpan,19.270072,-99.242818,012
10424,2500,Iztapalapa,19.361299,-99.017224,007
10425,2500,Tlalpan,19.268629,-99.233254,012
10426,2500,Tlalpan,19.266636,-99.204225,012
10427,2500,Tlalpan,19.267819,-99.201261,012
10428,1100,Tlalpan,19.267085,-99.240464,012
10429,1100,Iztapalapa,19.340762,-98.984023,007
10430,1100,Tlalpan,19.268875,-99.24285,012
10431,2500,Tlalpan,19.267444,-99.234152,012
10432,2500,Iztapalapa,19.338912,-98.98497,007
10433,1100,Tlalpan,19.269862,-99.230353,012
10434,2500,Tlalpan,19.232165,-99.161465,012
10435,2500,Tlalpan,19.278383,-99.191306,012
10436,2500,Tlalpan,19.278496,-99.191207,012
10437,2500,Tlalpan,19.279615,-99.192332,012
10438,1100,Tlalpan,19.235431,-99.163965,012
10439,2500,Tlalpan,19.218039,-99.208078,012
10440,1100,Tlalpan,19.277538,-99.191244,012
10441,2500,Tlalpan,19.277169,-99.191629,012
10442,1100,Tlalpan,19.276984,-99.191563,012
10443,1100,Tlalpan,19.277777,-99.192092,012
10444,2500,Milpa Alta,19.16868,-98.996688,009
10445,1100,Iztapalapa,19.352712,-99.022906,007
10446,2500,Milpa Alta,19.181701,-99.001146,009
10447,2500,Tlalpan,19.270775,-99.194619,012
10448,2500,Tlalpan,19.270713,-99.193786,012
10449,1100,Milpa Alta,19.19243,-99.018441,009
10450,1100,Tlalpan,19.270336,-99.194812,012
10451,1100,Tláhuac,19.227746,-98.999847,011
10452,1100,Tlalpan,19.270269,-99.194141,012
10453,1100,Milpa Alta,19.192423,-99.018582,009
10454,2500,Tláhuac,19.294613,-99.018919,011
10455,2500,Iztapalapa,19.304279,-99.075157,007
10456,2500,Milpa Alta,19.192419,-99.018581,009
10457,2500,Iztapalapa,19.303538,-99.069203,007
10458,1100,Milpa Alta,19.19009,-99.019616,009
10459,2500,Tlalpan,19.21393,-99.206738,012
10460,1100,Milpa Alta,19.192237,-99.018116,009
10461,2500,Milpa Alta,19.184858,-99.02077,009
10462,2500,Iztapalapa,19.299692,-99.072006,007
10463,2500,Milpa Alta,19.182019,-99.069346,009
10464,2500,Iztapalapa,19.299269,-99.072845,007
10465,2500,Tlalpan,19.270683,-99.194305,012
10466,2500,Milpa Alta,19.203803,-99.028665,009
10467,1100,Iztapalapa,19.307385,-99.069041,007
10468,2500,Iztapalapa,19.307385,-99.069041,007
10469,2500,Tláhuac,19.291662,-99.005489,011
10470,2500,Tlalpan,19.270258,-99.193974,012
10471,2500,Tlalpan,19.271777,-99.193793,012
10472,2500,Milpa Alta,19.187604,-99.017012,009
10473,2500,Milpa Alta,19.187812,-99.016516,009
10474,2500,Tláhuac,19.28224,-99.002753,011
10475,2500,Milpa Alta,19.202598,-99.017596,009
10476,2500,Iztapalapa,19.305698,-99.068857,007
10477,1100,Milpa Alta,19.184399,-99.073581,009
10478,2500,Milpa Alta,19.178999,-98.995505,009
10479,2500,Tlalpan,19.271039,-99.194249,012
10480,2500,Iztapalapa,19.300365,-99.073521,007
10481,2500,Milpa Alta,19.173307,-99.001666,009
10482,1100,Iztapalapa,19.296995,-99.069414,007
10483,2500,Iztapalapa,19.306051,-99.069501,007
10484,1100,Iztapalapa,19.306747,-99.071802,007
10485,2500,Tlalpan,19.249794,-99.171754,012
10486,2500,Milpa Alta,19.188755,-99.022396,009
10487,2500,Tlalpan,19.26472,-99.162471,012
10488,1100,Tlalpan,19.264953,-99.161257,012
10489,2500,Milpa Alta,19.185334,-99.0226,009
10490,2500,Tlalpan,19.265347,-99.160232,012
10491,2500,Milpa Alta,19.184729,-99.065089,009
10492,2500,Tláhuac,19.281212,-99.001673,011
10493,2500,Milpa Alta,19.195393,-99.095923,009
10494,1100,Milpa Alta,19.195393,-99.095923,009
10495,1100,Tláhuac,19.232634,-98.999389,011
10496,2500,Tláhuac,19.294938,-99.011741,011
10497,2500,Milpa Alta,19.198736,-99.024285,009
10498,2500,Tlalpan,19.264736,-99.162397,012
10499,2500,Tlalpan,19.240752,-99.144941,012
10500,2500,Tlalpan,19.24651,-99.143333,012
10501,2500,Tlalpan,19.246189,-99.143791,012
10502,1100,Tlalpan,19.240967,-99.145781,012
10503,2500,Tláhuac,19.293833,-99.004215,011
10504,1100,Tlalpan,19.246706,-99.14268,012
10505,1100,Milpa Alta,19.190995,-99.08432,009
10506,2500,Milpa Alta,19.186867,-99.067684,009
10507,2500,Milpa Alta,19.183723,-99.068375,009
10508,2500,Tlalpan,19.246581,-99.144086,012
10509,2500,Milpa Alta,19.194874,-99.001316,009
10510,2500,Milpa Alta,19.180692,-99.007953,009
10511,2500,Milpa Alta,19.188488,-99.068668,009
10512,1100,Milpa Alta,19.202137,-99.056608,009
10513,2500,Tlalpan,19.219687,-99.200378,012
10514,2500,Milpa Alta,19.182618,-99.074699,009
10515,2500,Tlalpan,19.267097,-99.199989,012
10516,2500,Iztapalapa,19.33458,-99.000272,007
10517,2500,Milpa Alta,19.223219,-99.001215,009
10518,2500,Milpa Alta,19.219393,-99.000159,009
10519,1100,Milpa Alta,19.220661,-99.002442,009
10520,1100,Tlalpan,19.268174,-99.233435,012
10521,2500,Milpa Alta,19.180226,-99.005657,009
10522,2500,Tlalpan,19.270444,-99.242204,012
10523,2500,Milpa Alta,19.198979,-99.024801,009
10524,2500,Milpa Alta,19.191341,-99.089493,009
10525,2500,Tlalpan,19.249813,-99.163134,012
10526,2500,Milpa Alta,19.199738,-99.090884,009
10527,2500,Milpa Alta,19.176503,-98.999721,009
10528,2500,Milpa Alta,19.187691,-99.030239,009
10529,2500,Milpa Alta,19.188521,-99.088799,009
10530,2500,Tlalpan,19.240799,-99.145533,012
10531,2500,Milpa Alta,19.190008,-99.003024,009
10532,2500,Tlalpan,19.240637,-99.14482,012
10533,2500,Milpa Alta,19.17053,-98.99651,009
10534,2500,Milpa Alta,19.193791,-99.023643,009
10535,2500,Milpa Alta,19.186511,-99.064687,009
10536,2500,Milpa Alta,19.195737,-99.086693,009
10537,1100,Gustavo A. Madero,19.476682,-99.065928,005
10538,2500,Tlalpan,19.242744,-99.145676,012
10539,2500,Milpa Alta,19.192655,-99.008636,009
10540,2500,Iztapalapa,19.331341,-99.058473,007
10541,2500,Milpa Alta,19.189846,-99.029902,009
10542,2500,Milpa Alta,19.188164,-99.032997,009
10543,2500,Gustavo A. Madero,19.558132,-99.131546,005
10544,2500,Tlalpan,19.249512,-99.166092,012
10545,2500,Tlalpan,19.249651,-99.163543,012
10546,2500,Tlalpan,19.245951,-99.143434,012
10547,1100,Tlalpan,19.247086,-99.141881,012
10548,1100,Tlalpan,19.222433,-99.202675,012
10549,2500,Tlalpan,19.247213,-99.143841,012
10550,2500,Tláhuac,19.297181,-99.013947,011
10551,2500,Tláhuac,19.292731,-99.004455,011
10552,2500,Tláhuac,19.31585,-98.963446,011
10553,2500,Milpa Alta,19.19446,-99.006422,009
10554,2500,Tlalpan,19.267882,-99.201867,012
10555,2500,Tlalpan,19.267931,-99.201849,012
10556,1100,Tlalpan,19.24678,-99.14258,012
10557,2500,Tláhuac,19.287908,-99.00022,011
10558,2500,Tlalpan,19.246507,-99.143271,012
10559,2500,Tlalpan,19.247123,-99.142444,012
10560,2500,Tlalpan,19.246297,-99.142757,012
10561,2500,Milpa Alta,19.172519,-98.994515,009
10562,2500,Milpa Alta,19.190021,-98.994759,009
10563,2500,Tlalpan,19.265247,-99.159536,012
10564,1100,Tlalpan,19.242066,-99.145938,012
10565,2500,Milpa Alta,19.192211,-99.017246,009
10566,1100,Tlalpan,19.242389,-99.146132,012
10567,2500,Milpa Alta,19.191017,-99.006352,009
10568,1100,Milpa Alta,19.193342,-99.003645,009
10569,2500,Milpa Alta,19.194377,-99.003593,009
10570,2500,Tlalpan,19.267208,-99.203087,012
10571,2500,Tlalpan,19.266775,-99.202534,012
10572,2500,Tlalpan,19.240465,-99.144964,012
10573,1100,Tlalpan,19.264711,-99.16269,012
10574,1100,Iztapalapa,19.344598,-99.003854,007
10575,2500,Tlalpan,19.248346,-99.164309,012
10576,2500,Tlalpan,19.265715,-99.20238,012
10577,2500,Tlalpan,19.267163,-99.199352,012
10578,1100,Tlalpan,19.26808,-99.232969,012
10579,2500,Iztapalapa,19.343416,-99.00283,007
